question_id,answer,model,prompt_variant,sample_idx,is_human,grader_model,thesis_clarity,argumentative_soundness,dialectical_engagement,precision_distinctions,substantive_contribution,example_quality,total,timestamp,answer_char_count,reasoning_char_count,output_tokens,reasoning_tokens
GALLOW-CAUSALDECISIONTHEORISTS-2020,"Death in Damascus and the unstable numbers of Causal Decision Theory  
≈ 2 000 words  

1. Setting the stage  

Causal Decision Theory (CDT) tells a deliberating agent to rank her options by the expected utilities of their causal consequences. To calculate the value of an act A she is to imagine “setting” the act-variable to A (using the familiar do( ) operator) and then to take an ordinary‐objective probability distribution over all states that are not causally downstream of A. Under that descr",openai/o3,answer_with_rubric_2k,0,False,openai/o3,5,5,5,5,4,5,29,2026-02-04T02:00:04.212558,13869,0,4136,960
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction: what is at stake

A decision theory is supposed to do two things at once: (i) tell a deliberating agent what to do and (ii) vindicate that advice when the agent steps back, reflects on her own deliberative situation, and asks whether following the rule can coherently fit into a broader, reflective conception of herself as a rational actor. The “Death in Damascus’’ puzzle is interesting because it tests CDT on both fronts simultaneously. The puzzle brings to the surface a structu",openai/o3,answer_with_rubric_2k,1,False,openai/o3,5,6,6,6,5,5,33,2026-02-04T02:00:04.212558,16202,0,3827,448
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Setting the Stage  

Death in Damascus.  You are told that the Angel of Death will look at you this morning, predict the city you will visit tomorrow, and wait for you there.  The predictor is highly reliable—say, 90 %—but ever so slightly disposed to predict Damascus when in doubt.  You are choosing between two actions:

A Go to Aleppo.  
D Go to Damascus.

If you and Death meet, you perish (utility = –1,000); if you miss him, you live (utility = +1,000).  Your only information about the wor",openai/o3,answer_with_rubric_2k,2,False,openai/o3,5,5,4,5,5,4,28,2026-02-04T02:00:04.212558,12786,0,3954,960
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Setting the Stage

Most defenders of Causal Decision Theory (CDT) sell it as the sensible, “don’t confuse causation with mere correlation” view. The recipe is familiar:

(i) List the possible acts a available to you.
(ii) List the ways the world might be, the states s that are not causally downstream of your act.
(iii) For each ordered pair ⟨a, s⟩ assign a utility u(a,s).
(iv) Compute the causal expected utility of each act by using the unconditional probabilities P(s) (or, in Pearl’s notatio",openai/o3,answer_with_rubric_2k,3,False,openai/o3,5,6,5,6,5,5,32,2026-02-04T02:00:04.212558,12629,0,3563,704
GALLOW-CAUSALDECISIONTHEORISTS-2020,"A. Overview and Thesis  

Causal Decision Theory (CDT) instructs an agent to choose the act with the highest causal‐expected utility, i.e. the utility obtained by weighting the causal consequences of that act by the unconditional probabilities of states not downstream of the act.  In Death in Damascus–type cases, however, the unconditional probability of the crucial state (‘Death is in the city I go to’) covaries with the agent’s own credence about which city she will in fact choose.  Because de",openai/o3,answer_with_rubric_2k,4,False,openai/o3,5,6,6,5,6,5,33,2026-02-04T02:00:04.212558,12734,0,3370,512
GALLOW-CAUSALDECISIONTHEORISTS-2020,"Causal Decision Theory and Deliberation‐Dependence  
Why the ‘Death in Damascus’ Case Puts Pressure on CDT

1. Introduction and thesis  

Causal Decision Theory (CDT) instructs an agent to choose the act with the greatest causal expected utility: the utility obtained by weighting each possible consequence of the act by the unconditional probability that the consequence would materialise if the act were performed.  In ordinary cases CDT performs well, but in self-referential situations—Newcomb’s ",openai/o3,answer_with_rubric_2k,5,False,openai/o3,5,5,5,5,5,4,29,2026-02-04T02:00:04.212558,14073,0,3741,704
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction and Thesis

For a decision theory to guide an agent, its prescriptions must be both stable and action-determining: having applied the theory, a rational agent must be able to settle on an option and act. In “Death in Damascus’’ cases, Causal Decision Theory (CDT) appears unable to meet this standard. Because CDT evaluates each act with an expected-utility calculation that treats the agent’s own credence in performing that very act as an input, its recommendation can shift in the ",openai/o3,answer_with_rubric_2k,6,False,openai/o3,5,6,5,5,4,5,30,2026-02-04T02:00:04.212558,14690,0,4037,896
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction and thesis

Causal Decision Theory (CDT) is often advertised as the theory that tells us to base choice on causal rather than merely evidential correlations.  In practice that slogan is cashed out by the Expected Utility (EU) rule: for each act A, calculate the causal expected utility ∑s P(s) · U(A,s), where the sum ranges only over states s that are not causally downstream of A.^1  In ordinary cases the probabilities P(s) are independent of what one is about to do, so the decisi",openai/o3,answer_with_rubric_2k,7,False,openai/o3,5,5,5,6,5,4,30,2026-02-04T02:00:04.212558,11755,0,3092,448
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction and Thesis  

Causal Decision Theory (CDT) was originally advertised as the rational rule for agents who care only about the causal consequences of their choices.  In ordinary decision problems—buying insurance, choosing dessert—CDT performs admirably.  But in predictor cases such as Death in Damascus, the numbers CDT feeds into its expected-utility calculation must themselves be conditional on how likely the agent now takes herself to be to perform each act.  As those credences ",openai/o3,answer_with_rubric_2k,8,False,openai/o3,5,5,5,5,5,4,29,2026-02-04T02:00:04.212558,14112,0,3532,448
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Setting the Stage  

Causal Decision Theory (CDT) has long been advertised as the “gold-standard” way for a bounded agent to turn credences and utilities into action.  In its canonical formulation (Lewis 1981; Gibbard & Harper 1978) an act A is evaluated by computing the expected utility of the causal hypothesis ‘the agent does A.’  Put formally:

EU(A) = Σw P(w│do(A)) · U(outcome of A in w),

where P(·│do(A)) is a counterfactual (or “causal”) credence that holds fixed everything not causally",openai/o3,answer_with_rubric_2k,9,False,openai/o3,5,5,5,6,6,5,32,2026-02-04T02:00:04.212558,13930,0,3943,768
GALLOW-CAUSALDECISIONTHEORISTS-2020,"Deliberation, Ratification, and the Shadow of One’s Own Probabilities: Why ‘Death in Damascus’ Undermines Causal Decision Theory   

1. Introduction and Thesis  
Causal Decision Theory (CDT) tells an agent to pick the act whose causal expected utility is greatest: EU(A)=∑S P(S)·U(A,S), where the probability for any state S is unconditional on A whenever S is not causally downstream of A. In ordinary problems this works smoothly because an agent’s degree of belief about non-downstream states is f",openai/o3,answer_with_rubric_2k,10,False,openai/o3,6,5,5,5,5,4,30,2026-02-04T02:00:04.212558,14232,0,4300,1280
GALLOW-CAUSALDECISIONTHEORISTS-2020,"Deciding under uncertainty is supposed to be hard for the usual reasons—limited information about the world, computational limits, the sheer complexity of human values.  What should not, on the face of it, be difficult is determining which option is better once one has already fixed all of the non-causal facts relevant to a decision problem.  Causal Decision Theory (CDT) purports to do exactly that: for each act A, take the possible world-states S that are not causally downstream of A, weight th",openai/o3,answer_with_rubric_2k,11,False,openai/o3,5,5,5,6,6,5,32,2026-02-04T02:00:04.212558,15794,0,3915,320
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction and Thesis

At first glance, the Death in Damascus story looks like a curiosity about omniscient grim reapers. Under the microscope, however, it exposes an unheralded structural feature of Causal Decision Theory (CDT): the value it assigns an act is a function of the agent’s own credence that she will perform that very act. Because those credences can and typically do shift during deliberation, CDT’s advice can oscillate in real time. My thesis is that this “self-reference” is no",openai/o3,answer_with_rubric_2k,12,False,openai/o3,6,6,6,6,6,5,35,2026-02-04T02:00:04.212558,12231,0,3109,320
GALLOW-CAUSALDECISIONTHEORISTS-2020,"                                                   Death, Deliberation, and Causal Decision Theory  
                                                   -------------------------------------------------

1. The Set-up

Causal Decision Theory (CDT), as originally formulated by Gibbard & Harper and by Lewis, tells an agent to evaluate each available act A by its expected utility

      EU(A) = Σs P(s | ⟨causal parents of A⟩) · U(A, s),

where the probability is unconditional on A itself (or on any ",openai/o3,answer_with_rubric_2k,13,False,openai/o3,4,5,5,5,5,4,28,2026-02-04T02:00:04.212558,11457,0,3733,960
