question_id,answer,model,prompt_variant,sample_idx,is_human,grader_model,thesis_clarity,argumentative_soundness,dialectical_engagement,precision_distinctions,substantive_contribution,example_quality,total,timestamp
ISSEROW-MORALWORTH-2020,"The question of whether the motive of duty—understood as a *de dicto* desire to do what is morally right—can suffice for moral worth is one of the central fault lines in modern moral philosophy. This dispute challenges us to define the very nature of virtue: is moral excellence found in the warmth of our immediate attachments and sympathies, or in the cold, steady light of rational principle? Critics of the motive of duty, such as Michael Stocker and Bernard Williams, have argued that an agent w",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,9,False,openrouter/z-ai/glm-4.7,5,5,5,5,5,5,30,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The debate concerning the moral worth of acting from duty represents one of the most profound fault lines in ethical theory. On one side stands the Kantian tradition, which elevates the motive of duty—the sheer determination to act because it is morally right—as the supreme condition of moral value. On the other side stand Aristotelians and Humeans, who argue that an action motivated solely by the abstract desire to do what is right exhibits a kind of ""moral fetishism"" or psychological alienatio",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,10,False,openrouter/z-ai/glm-4.7,5,5,5,5,5,5,30,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether the motive of duty—understood as a de dicto desire to do what is morally right—can suffice for moral worth is one of the most pivotal and contentious issues in modern ethical theory. It forces us to confront the very nature of virtue: is moral excellence found in the warmth of our emotional attachments and concrete concerns, or in the cold, steadfast commitment to principle? The critique that a purely dutiful motive constitutes ""moral fetishism"" or leads to ""alienation"" p",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,11,False,openrouter/z-ai/glm-4.7,5,5,5,5,4,4,28,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether the motive of duty—understood strictly as a de dicto desire to do what is morally right—can suffice for moral worth is one of the central fault lines in modern ethical theory. It forces us to confront the tension between two powerful intuitions: on one hand, that moral goodness requires a ""clean hands"" purity of intention, detached from the messy contingencies of our personal psychology; on the other, that morality is fundamentally about the concrete well-being of people,",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,12,False,openrouter/z-ai/glm-4.7,5,5,5,5,5,5,30,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether a motive of duty—understood as a de dicto desire to do what is morally right—can suffice for moral worth is one of the most contentious issues in modern ethical theory. At the heart of this debate lies a tension between two powerful intuitions about moral psychology. On one hand, we have the Kantian intuition that an action has moral worth only if it is done from duty, because only then is the agent acting autonomously, guided by reason rather than the contingent sway of ",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,13,False,openrouter/z-ai/glm-4.7,4,5,5,5,4,5,28,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether the motive of duty—understood as a de dicto desire to do what is morally right—can suffice for moral worth is one of the most persistent and charged disputes in modern ethical theory. At the heart of this dispute lies a deep tension between our intuition that morality is about the concrete well-being of persons and the philosophical demand that moral value be stable, impartial, and grounded in rationality. Critics of the duty motive, such as Michael Stocker and Bernard Wi",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,14,False,openrouter/z-ai/glm-4.7,4,5,5,5,5,4,28,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether acting solely from a desire to do what is morally right—acting from the motive of duty—can suffice for moral worth is one of the most persistent and contested issues in ethical theory. At the heart of this debate lies a deep tension between our intuitive admiration for ""pure"" goodness and our equally intuitive demand that moral agents be emotionally connected to the world they inhabit. Critics, such as Bernard Williams, Michael Stocker, and Michael Slote, have argued that",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,15,False,openrouter/z-ai/glm-4.7,5,5,5,5,5,5,30,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether a de dicto desire to do what is morally right can suffice for moral worth is one of the most persistent and vexing issues in ethical theory. It forces us to confront the tension between the demand for impartial rationality and the demand for emotional engagement with the world. The charge of ""moral fetishism,"" most prominently advanced by Michael Smith, suggests that an agent who acts solely from the motive of duty is not praiseworthy, but rather psychologically obsessed ",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,16,False,openrouter/z-ai/glm-4.7,5,6,6,6,6,5,34,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether a motive of duty—specifically a *de dicto* desire to do what is morally right—can suffice for moral worth is one of the most persistent and vexing issues in ethical theory. It forces us to confront the tension between the *form* of moral motivation (adherence to principle) and the *content* of moral value (the concrete goods of human life, such as welfare, justice, or love). Critics like Michael Stocker and Michael Smith have argued that acting solely from the motive of d",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,17,False,openrouter/z-ai/glm-4.7,5,5,5,5,5,4,29,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether the motive of duty—a purely de dicto desire to do what is morally right—can suffice for moral worth strikes at the heart of the distinction between deontological and consequentialist ethics, and further divides deontologists from proponents of virtue ethics. The critique of the ""motive of duty"" is perhaps most famously associated with Michael Stocker’s charge of ""moral schizophrenia"" and Bernard Williams’ critique of the ""peculiar institution"" of morality. These critics a",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,18,False,openrouter/z-ai/glm-4.7,5,5,5,5,5,5,30,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether the motive of duty—understood as a de dicto desire to do what is morally right—can suffice for moral worth is one of the most contentious issues in modern ethical theory. It sits at the heart of the dispute between deontologists, who often prioritize the principle of action, and virtue ethicists or sentimentalists, who prioritize the concrete particularities of our emotional and relational lives. Critics, such as Michael Stocker and Bernard Williams, have famously argued ",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,19,False,openrouter/z-ai/glm-4.7,5,6,6,6,5,5,33,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether the motive of duty—understood strictly as a de dicto desire to do what is morally right because it is morally right—can suffice for moral worth is one of the most polarizing and enduring debates in modern ethical theory. It forces us to confront the very definition of virtue: is a good person defined by the warmth of their affections and their responsiveness to concrete human needs, or by the strength of their commitment to the principles of right and wrong? Critics of th",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,20,False,openrouter/z-ai/glm-4.7,5,5,5,5,5,5,30,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether the motive of duty—understood specifically as a *de dicto* desire to do what is morally right—can suffice for moral worth is one of the most persistent and vexing issues in modern moral philosophy. It pits the austere rationalism of the Kantian tradition against the rich particularism of Aristotelian virtue ethics and the psychological realism of Humean sentimentality. At the heart of the debate lies a suspicion of the ""moral fetishist"": an agent who is so concerned with ",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,21,False,openrouter/z-ai/glm-4.7,5,5,5,5,5,5,30,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether the motive of duty—understood as a *de dicto* desire to do what is morally right—can suffice for moral worth is one of the most persistent and vexing issues in ethical theory. It forces us to confront the tension between the demand for impartiality and consistency inherent in morality, and the demand for genuine human connection and concern that seems constitutive of a good life. The critique of duty, often termed the ""moral fetishism"" or ""alienation"" objection, argues th",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,22,False,openrouter/z-ai/glm-4.7,5,5,5,5,5,5,30,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether the motive of duty—understood as a de dicto desire to do what is morally right—can suffice for moral worth is one of the most polarizing and consequential disputes in modern ethical theory. At the heart of this debate lies a deep tension between two compelling moral intuitions. On one hand, we feel that the goodness of an action depends on the agent’s heart; a rescue performed out of love seems morally superior to a rescue performed out of a grim calculus of obligation. O",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,23,False,openrouter/z-ai/glm-4.7,5,6,6,6,5,5,33,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether the motive of duty—understood as a *de dicto* desire to do what is morally right—can suffice for moral worth is one of the central fault lines in modern moral philosophy. On one side stands the Kantian tradition, which argues that the moral worth of an action resides in its being done from duty, regardless of the agent's inclinations. On the other side stand critics, ranging from virtue ethicists to sentimentalists, who charge that a strict adherence to the motive of duty",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,24,False,openrouter/z-ai/glm-4.7,5,5,5,5,4,4,28,2026-02-02T23:26:39.483839
ISSEROW-MORALWORTH-2020,"The question of whether the motive of duty—understood as a *de dicto* desire to do what is morally right—can suffice for moral worth is one of the central cleavages in moral psychology. It pits a Kantian conception of rectitude against a Humean (or sentimentalist) conception of virtue. The critics, whom we might broadly characterize as proponents of the ""moral worth of particular motives,"" argue that the motive of duty induces a kind of moral fetishism. They suggest that an agent who acts solely",openrouter/z-ai/glm-4.7,answer_without_rubric_2k,25,False,openrouter/z-ai/glm-4.7,5,5,5,5,5,5,30,2026-02-02T23:26:39.483839
